symbol,side,date_signal,date_entree,date_sortie,bars,entree,stop_initial,sortie,R,ret_pct,motif,atr_pct_entree,segment,config
SPX,long,2013-04-18,2013-04-19,2013-05-23,24,1541.61,1507.3532808362081,1651.62,3.118126096351396,0.06921988047564566,gap_stop,0.011110695689503791,2010-2014,trailing_2ATR|stop2.0|conf0
SPX,long,2013-06-05,2013-06-06,2013-06-12,4,1609.29,1573.2713936792943,1612.6102849538665,0.0027314957174294787,6.107437598584197e-05,stop,0.011190837673975973,2010-2014,trailing_2ATR|stop2.0|conf0
SPX,long,2013-06-20,2013-06-21,2013-08-13,36,1588.62,1546.04587169328,1683.9267390418984,2.161739910205757,0.05787554610467199,stop,0.013399720608679196,2010-2014,trailing_2ATR|stop2.0|conf0
SPX,long,2013-08-15,2013-08-16,2013-08-27,7,1661.22,1633.6139780156889,1642.0585745954813,-0.8137609972157837,-0.013509506096360806,stop,0.008308960277480147,2010-2014,trailing_2ATR|stop2.0|conf0
SPX,long,2013-08-28,2013-08-29,2013-09-23,16,1633.5,1604.1931076869203,1701.34409817847,2.2011632414365874,0.039451979963893845,stop,0.008970582281322262,2010-2014,trailing_2ATR|stop2.0|conf0
SPX,long,2013-10-08,2013-10-09,2013-11-07,21,1656.99,1626.5328440483463,1748.5105781664035,2.893082917134722,0.05312467216923444,stop,0.009190506868373867,2010-2014,trailing_2ATR|stop2.0|conf0
SPX,long,2013-12-12,2013-12-13,2014-01-06,14,1777.98,1752.1929185666415,1825.8407987486848,1.7162461003704335,0.02486685181202913,stop,0.007251791761819182,2010-2014,trailing_2ATR|stop2.0|conf0
SPX,long,2014-01-24,2014-01-27,2014-02-03,5,1791.03,1760.3004598401978,1765.075161482088,-0.9603444609300633,-0.016460618871362697,stop,0.008578734069167468,2010-2014,trailing_2ATR|stop2.0|conf0
SPX,long,2014-02-04,2014-02-05,2014-03-13,25,1753.38,1715.3030830088003,1851.13705541957,2.47269332193861,0.05364409305699068,stop,0.01085814740421354,2010-2014,trailing_2ATR|stop2.0|conf0
SPX,long,2014-04-07,2014-04-08,2014-04-10,2,1845.48,1808.7310646379563,1835.5030098153807,-0.3716562958866296,-0.007393376718018508,stop,0.009956470772385458,2010-2014,trailing_2ATR|stop2.0|conf0
SPX,long,2014-04-11,2014-04-14,2014-05-15,22,1818.18,1777.8549931571395,1870.693476114253,1.210777293315776,0.026826731572961747,stop,0.011089387971174649,2010-2014,trailing_2ATR|stop2.0|conf0
SPX,long,2014-07-31,2014-08-01,2014-08-07,4,1929.8,1899.5797919489917,1910.9768614254062,-0.7499589479253345,-0.011732445933183252,stop,0.007829880829880903,2010-2014,trailing_2ATR|stop2.0|conf0
SPX,long,2014-09-25,2014-09-26,2014-10-01,3,1966.22,1934.2303416508048,1953.7538886757472,-0.5122307038749757,-0.008325475021834196,stop,0.008134811554453497,2010-2014,trailing_2ATR|stop2.0|conf0
SPX,long,2014-10-02,2014-10-03,2014-10-07,2,1948.12,1911.9119133816123,1940.5279253137371,-0.3170762026885464,-0.005887344392654505,stop,0.00929308426030932,2010-2014,trailing_2ATR|stop2.0|conf0
SPX,long,2014-10-09,2014-10-10,2014-10-13,1,1925.63,1880.178422709286,1890.3563925157655,-0.8600272247259547,-0.02027935965549803,stop,0.011801742102770008,2010-2014,trailing_2ATR|stop2.0|conf0
SPX,long,2014-12-10,2014-12-11,2014-12-12,1,2027.92,1994.0838581151725,2019.9121539640887,-0.3562958871289345,-0.0059389100927649185,stop,0.00834257315003247,2010-2014,trailing_2ATR|stop2.0|conf0
SPX,long,2014-12-15,2014-12-16,2015-01-02,11,1986.71,1946.4168572445458,2055.5683148454987,1.6086120887624162,0.03259221791072078,stop,0.010140670443963705,2010-2014,trailing_2ATR|stop2.0|conf0
SPX,long,2015-01-05,2015-01-06,2015-01-13,5,2022.15,1979.0065297797232,2015.9105322531932,-0.23821746898397558,-0.005077398322598145,stop,0.01066772252807084,2015-2018,trailing_2ATR|stop2.0|conf0
SPX,long,2015-01-14,2015-01-15,2015-01-28,8,2013.75,1960.2123066181725,2012.464348194038,-0.09921731435592591,-0.002635163051302987,stop,0.013293033738504626,2015-2018,trailing_2ATR|stop2.0|conf0
SPX,long,2015-01-30,2015-02-02,2015-03-06,23,1996.67,1939.6100934186256,2085.89464084414,1.492152393938342,0.04259943765575279,stop,0.014288767443136428,2015-2018,trailing_2ATR|stop2.0|conf0
SPX,long,2015-03-10,2015-03-11,2015-03-25,10,2044.69,2006.8909751948165,2074.5903309806245,0.6820559732035327,0.012596185903139177,stop,0.009243216527978215,2015-2018,trailing_2ATR|stop2.0|conf0
SPX,long,2015-03-26,2015-03-27,2015-04-17,14,2055.78,2013.1389078353345,2075.7129806873777,0.3705694883627797,0.007678692274798671,stop,0.01037102514974019,2015-2018,trailing_2ATR|stop2.0|conf0
SPX,long,2015-06-08,2015-06-09,2015-06-15,4,2079.07,2045.9509865892446,2081.6790552246975,-0.04685205477839919,-0.000745594754789601,stop,0.007964862513228383,2015-2018,trailing_2ATR|stop2.0|conf0
SPX,long,2015-06-29,2015-06-30,2015-07-07,4,2061.19,2024.3510844536897,2048.737428041092,-0.4495924796192335,-0.008027379054582872,stop,0.008936322111573957,2015-2018,trailing_2ATR|stop2.0|conf0
SPX,long,2015-07-24,2015-07-27,2015-08-06,8,2078.19,2040.6611893841255,2078.123443966534,-0.11252340290384472,-0.0020299639718242973,stop,0.009029205851215359,2015-2018,trailing_2ATR|stop2.0|conf0
SPX,short,2015-10-05,2015-10-06,2015-10-16,8,1986.63,2056.618753753867,2028.6299900623105,-0.6574663440100226,-0.023185651763909968,stop,0.017614944341388914,2015-2018,trailing_2ATR|stop2.0|conf0
SPX,short,2015-10-19,2015-10-20,2015-10-23,3,2033.13,2085.632783588519,2067.11403278806,-0.7253763366019994,-0.018750595987500798,stop,0.012911811735727443,2015-2018,trailing_2ATR|stop2.0|conf0
SPX,short,2016-02-22,2016-02-23,2016-02-26,3,1942.38,2010.329099551554,1957.8375407123774,-0.2848861630374148,-0.009975975549829586,stop,0.01749119625190588,2015-2018,trailing_2ATR|stop2.0|conf0
SPX,short,2016-03-01,2016-03-02,2016-03-14,8,1976.6,2042.3286432015645,2024.1808408676313,-0.7847662631695829,-0.026122257899151145,stop,0.016626693109775527,2015-2018,trailing_2ATR|stop2.0|conf0
SPX,short,2016-03-15,2016-03-16,2016-03-29,8,2014.24,2067.2716226577577,2052.8219155587863,-0.8042178484633995,-0.02119492669368508,stop,0.013164176726149225,2015-2018,trailing_2ATR|stop2.0|conf0
SPX,long,2016-05-04,2016-05-05,2016-05-13,6,2052.95,2014.5868875340102,2047.3986283022405,-0.2515885627011637,-0.004696694146381359,stop,0.009343411302269821,2015-2018,trailing_2ATR|stop2.0|conf0
SPX,long,2016-06-24,2016-06-27,2016-08-23,40,2031.45,1985.4320934913799,2186.9,3.2863652754753443,0.07437080382513457,temps,0.011326369467282028,2015-2018,trailing_2ATR|stop2.0|conf0
SPX,long,2016-09-09,2016-09-12,2016-09-13,1,2120.86,2088.8751330858336,2127.288337865417,0.06816315770210553,0.0010269473308163468,stop,0.00754054178827608,2015-2018,trailing_2ATR|stop2.0|conf0
SPX,long,2016-09-14,2016-09-15,2016-09-27,8,2125.36,2086.104740302324,2141.900978777263,0.3126642873594973,0.005769119745428428,stop,0.009234967181483669,2015-2018,trailing_2ATR|stop2.0|conf0
SPX,long,2016-10-11,2016-10-12,2016-10-28,12,2137.67,2097.812031172668,2122.003292211441,-0.499934684757591,-0.009312229954185637,stop,0.009322760020801159,2015-2018,trailing_2ATR|stop2.0|conf0
SPX,long,2016-11-01,2016-11-02,2016-12-28,38,2109.43,2074.723966103694,2249.9253521175856,3.922545490856496,0.0644723914842869,stop,0.008226400946299752,2015-2018,trailing_2ATR|stop2.0|conf0
SPX,long,2017-03-21,2017-03-22,2017-03-27,3,2343.0,2312.370973884253,2328.0741560532592,-0.6398152533070222,-0.008355672540346554,stop,0.006536283848857622,2015-2018,trailing_2ATR|stop2.0|conf0
SPX,long,2017-04-13,2017-04-17,2017-05-17,22,2332.62,2300.107011993672,2380.204732414247,1.3186086641279808,0.018360932600779246,stop,0.006969199442328322,2015-2018,trailing_2ATR|stop2.0|conf0
SPX,long,2017-05-18,2017-05-19,2017-06-15,18,2371.37,2340.140151928611,2419.1927955584974,1.3779200162796497,0.018128442005853066,stop,0.006584769156940728,2015-2018,trailing_2ATR|stop2.0|conf0
SPX,long,2017-07-06,2017-07-07,2017-08-09,23,2413.52,2380.5337868457646,2465.35,1.423356169453839,0.019433949490464616,gap_stop,0.006833631615697275,2015-2018,trailing_2ATR|stop2.0|conf0
SPX,long,2017-08-10,2017-08-11,2017-08-17,4,2441.04,2412.912121332852,2446.984672464275,0.03756585430116687,0.0004324354371953605,stop,0.005761453861294352,2015-2018,trailing_2ATR|stop2.0|conf0
SPX,long,2017-08-18,2017-08-21,2017-09-05,10,2425.5,2393.553059420727,2449.309792033138,0.5927009565789207,0.007798831653238533,stop,0.0065856401936246175,2015-2018,trailing_2ATR|stop2.0|conf0
SPX,long,2018-02-02,2018-02-05,2018-02-05,0,2741.06,2693.030410564998,2693.030410564998,-1.1131404718318205,-0.019485261021645182,stop,0.008761134275609097,2015-2018,trailing_2ATR|stop2.0|conf0
SPX,long,2018-02-06,2018-02-07,2018-02-08,1,2690.95,2617.501629517779,2652.8479416950804,-0.5915155906301676,-0.016129045055768967,stop,0.01364729379628406,2015-2018,trailing_2ATR|stop2.0|conf0
SPX,long,2018-02-09,2018-02-12,2018-03-01,12,2636.75,2543.204959930962,2703.33411268262,0.6547009710481547,0.023203885739722555,stop,0.01773870106552345,2015-2018,trailing_2ATR|stop2.0|conf0
SPX,long,2018-03-22,2018-03-23,2018-04-02,5,2646.71,2569.8468919691477,2584.330212711652,-0.8796265104700256,-0.025519714746550404,stop,0.014520500551789264,2015-2018,trailing_2ATR|stop2.0|conf0
SPX,long,2018-04-03,2018-04-04,2018-04-24,14,2584.04,2487.174794944424,2638.0427424483178,0.5035932115962798,0.018858813245186484,stop,0.01874297709315181,2015-2018,trailing_2ATR|stop2.0|conf0
SPX,long,2018-06-25,2018-06-26,2018-06-28,2,2722.12,2673.9208719943417,2695.561466158387,-0.6634189586172097,-0.011735070840644275,stop,0.008853233510215974,2015-2018,trailing_2ATR|stop2.0|conf0
SPX,long,2018-10-10,2018-10-11,2018-10-11,0,2776.87,2722.994402888706,2722.994402888706,-1.1020845187391044,-0.021360793039938205,stop,0.009700777694183286,2015-2018,trailing_2ATR|stop2.0|conf0
SPX,long,2018-10-12,2018-10-15,2018-10-23,6,2763.83,2699.3781841234254,2721.03,-0.7491621352060187,-0.017452818507876076,gap_stop,0.011659873414170633,2015-2018,trailing_2ATR|stop2.0|conf0
