symbol,side,date_signal,date_entree,date_sortie,bars,entree,stop_initial,sortie,R,ret_pct,motif,atr_pct_entree
SPX,long,1998-08-04,1998-08-05,1998-08-11,4,1072.12,1035.3124421865853,1066.1191524700923,-0.22112542004650723,-0.007583997804957245,stop,0.017165782661182783
SPX,long,1998-08-12,1998-08-13,1998-08-21,6,1084.22,1046.7050855481918,1069.4747285821838,-0.45045994088849284,-0.015570718177432665,stop,0.017300416175595437
SPX,long,1999-02-09,1999-02-10,1999-02-25,10,1216.14,1173.6762404157687,1238.1769662725653,0.4611614585714837,0.016086212294697082,stop,0.01745841744545504
SPX,long,1999-04-19,1999-04-20,1999-04-30,8,1289.48,1243.633151594861,1328.8258299767729,0.8010915782529411,0.028453976264449805,stop,0.017777262309279375
SPX,long,1999-05-24,1999-05-25,1999-06-10,11,1306.65,1263.1155462063193,1294.9981396470507,-0.3274075416254602,-0.010897538915067416,stop,0.01665880449763932
SPX,long,1999-06-11,1999-06-14,1999-06-24,8,1293.64,1251.11870204261,1313.2826352909492,0.40063952593190993,0.013155664606611227,stop,0.01643474921824852
SPX,long,1999-07-23,1999-07-26,1999-07-29,3,1356.94,1321.3486203796547,1335.5844019584918,-0.6756726684941363,-0.017704613575487096,stop,0.013114573828004667
SPX,long,1999-07-30,1999-08-02,1999-08-04,2,1328.72,1291.0622139335974,1306.9391986526261,-0.6483774830249505,-0.01835756854532833,stop,0.014170700398279
SPX,long,1999-08-05,1999-08-06,1999-08-10,2,1313.71,1273.6840267637826,1277.5766863422411,-0.9674867895294826,-0.0294478343239157,stop,0.015233945557321367
SPX,long,1999-08-11,1999-08-12,1999-08-30,12,1301.93,1261.1354081216264,1344.2095455239685,0.9715357882880402,0.030411629017134865,stop,0.01566696822347348
SPX,long,1999-09-15,1999-09-16,1999-09-22,4,1317.97,1279.586802010665,1301.2268345544574,-0.5044489071879019,-0.01467637295297776,stop,0.01456148394475408
SPX,long,2000-01-04,2000-01-05,2000-01-24,12,1399.42,1358.459082334681,1430.956379634036,0.7008144565742269,0.020492293899239546,stop,0.014634962221963078
SPX,long,2000-01-25,2000-01-26,2000-01-28,2,1410.03,1362.3139191742455,1369.2110323492218,-0.9137005371907111,-0.03088916833620432,stop,0.016920236032479653
SPX,long,2000-02-11,2000-02-14,2000-02-18,4,1387.12,1336.3348122151203,1359.093027167744,-0.6059480569369052,-0.02216278578349935,stop,0.01830598210136096
SPX,long,2000-04-13,2000-04-14,2000-04-14,0,1440.51,1373.6540266333539,1373.6540266333539,-1.0420929332851097,-0.04831659402324387,stop,0.02320566096960314
SPX,long,2000-04-17,2000-04-18,2000-05-03,10,1401.44,1322.5197984746778,1414.9226284471063,0.13515254158641307,0.00760332958132404,stop,0.028156824953377357
SPX,long,2000-05-04,2000-05-05,2000-05-19,10,1409.57,1342.2714500385762,1411.1490836641724,-0.01844966080551924,-0.0008799811463546269,stop,0.023872014146663068
SPX,long,2000-07-26,2000-07-27,2000-07-28,1,1452.42,1414.3013551797292,1426.7169726668913,-0.7498211030465569,-0.01965933455548696,stop,0.01312245935069436
SPX,long,2000-07-31,2000-08-01,2000-09-06,25,1430.83,1389.516318268901,1498.196123983895,1.5597035935774783,0.044989778754133306,stop,0.014436963766170312
SPX,long,2000-09-15,2000-09-18,2000-09-20,2,1465.81,1432.4692720288376,1433.2144743513957,-1.0646003336716647,-0.02419078259250769,stop,0.011372800011994196
SPX,long,2000-09-21,2000-09-22,2000-09-27,3,1449.05,1412.9832457417647,1419.6474414814195,-0.8947646280838585,-0.02224838131404623,stop,0.012444965411212646
SPX,short,2000-10-31,2000-11-01,2000-11-14,9,1429.4,1487.9117092764798,1382.8699707533253,0.7471625733807645,0.030615307679248933,stop,0.020467227254960006
SPX,short,2001-01-23,2001-01-24,2001-02-26,22,1360.4,1410.961099617365,1262.2582470427376,1.8891815137148282,0.07028426155515988,stop,0.018583173925817816
SPX,short,2001-04-18,2001-04-19,2001-04-30,7,1238.16,1298.1153996221556,1260.6816154696141,-0.4173178269641231,-0.02022800170226078,stop,0.024211491092490305
SPX,short,2001-05-01,2001-05-02,2001-05-16,10,1266.44,1319.0307806855346,1273.9917487670418,-0.19190018448584836,-0.007976913867698023,stop,0.020763234217781545
SPX,short,2001-05-17,2001-05-18,2001-06-05,11,1288.49,1332.4260486817861,1282.9684190599692,0.06714583148652647,0.002291888642183954,stop,0.01704943332186752
SPX,short,2001-10-11,2001-10-12,2001-10-25,9,1097.43,1141.6354683761617,1097.1484969710825,-0.04327689623768516,-0.0017449773183819768,stop,0.020140450131744952
SPX,short,2001-10-26,2001-10-29,2001-11-05,5,1104.61,1145.9293672862905,1095.6714686326457,0.1630772768623064,0.00610622291452671,stop,0.01870314739423439
SPX,short,2001-11-06,2001-11-07,2001-11-13,4,1118.86,1161.5128239696219,1139.0139500571734,-0.5254476004494466,-0.020050996787351418,stop,0.01906084048478899
SPX,short,2001-11-14,2001-11-15,2001-12-05,13,1141.21,1181.260089590114,1158.5165634589991,-0.48954422382359813,-0.017197462288620208,stop,0.017547204103589103
SPX,short,2001-12-06,2001-12-07,2001-12-19,8,1167.1,1200.7937205335247,1146.7460756830174,0.5354136603391784,0.015472655623063603,stop,0.014434804444145641
SPX,short,2001-12-27,2001-12-28,2002-01-03,3,1157.13,1185.0398024249396,1163.8759095946036,-0.32486491183814653,-0.007843536591129557,stop,0.012059925170438707
SPX,short,2002-01-07,2002-01-08,2002-01-31,16,1164.89,1192.0707228058834,1114.3173453110257,1.7767536091133793,0.04149901633012241,stop,0.011666647840518575
SPX,short,2002-03-01,2002-03-04,2002-03-07,3,1131.78,1167.65956706034,1166.757483842844,-1.0389205996827768,-0.03296871711935898,stop,0.015850945881858636
SPX,short,2002-05-17,2002-05-20,2002-06-17,19,1106.59,1140.5767740749511,1017.9519078371367,2.545506380341874,0.07825856948411924,stop,0.015356534070862345
SPX,short,2002-08-15,2002-08-16,2002-09-11,17,930.25,988.0829943668788,917.668514911889,0.18559589885849492,0.011549917639433726,stop,0.03108465163497917
SPX,short,2002-10-15,2002-10-16,2002-10-28,8,881.27,934.2318261800755,905.7762686550846,-0.49645786069271225,-0.029865574180782117,stop,0.030048581127279667
SPX,short,2002-11-01,2002-11-04,2002-11-18,10,900.96,948.1771727140335,914.7592623902108,-0.33070556229979386,-0.01734884152999667,stop,0.026203811886228834
SPX,short,2002-11-20,2002-11-21,2002-12-02,6,914.15,954.8774014108211,949.8472320520633,-0.9222594121641006,-0.04112982345591805,stop,0.02227610425576828
SPX,short,2003-01-06,2003-01-07,2003-02-18,28,929.01,961.2682747937123,838.7204336591191,2.744159025034917,0.09538158507828287,stop,0.01736164023730225
SPX,short,2003-03-17,2003-03-18,2003-03-21,3,862.79,898.2162235097888,891.1454682303793,-0.8499185268870075,-0.034932652490005094,stop,0.020530038311633716
SPX,short,2003-03-25,2003-03-26,2003-04-02,5,874.74,911.6535812715499,877.654098945115,-0.12641669768456312,-0.005340060141605899,stop,0.021099744650724728
SPX,short,2003-04-04,2003-04-07,2003-04-16,7,878.85,911.7755814075867,894.645684789008,-0.5336027405653834,-0.02001111366107748,stop,0.01873219628354478
SPX,long,2003-08-05,2003-08-06,2003-08-26,14,965.46,936.5619931568782,987.8387052120662,0.7068102176643973,0.021135004562953245,stop,0.014965926523689112
SPX,long,2003-09-25,2003-09-26,2003-10-22,18,1003.27,979.4479147503197,1031.7754569103927,1.111171048883629,0.026357777553396883,stop,0.011872220463923108
SPX,long,2003-11-18,2003-11-19,2003-12-10,14,1034.15,1012.2186201168379,1054.5988198072423,0.8371598634124642,0.01773604337685709,stop,0.010603577761041554
SPX,long,2004-03-10,2004-03-11,2004-03-16,3,1123.89,1102.0525858929873,1102.8124011863451,-1.0671731140253138,-0.020714678655959697,stop,0.009715102949137753
SPX,long,2004-03-19,2004-03-22,2004-04-14,16,1109.78,1085.1306199555804,1127.6410404537562,0.633834172914213,0.01406405900439806,stop,0.011105525439465273
SPX,long,2004-04-29,2004-04-30,2004-05-07,5,1113.89,1087.7826336239862,1102.5531947348675,-0.5191350312653249,-0.01215533737722412,stop,0.011719005636110344
SPX,long,2004-05-10,2004-05-11,2004-07-01,35,1087.12,1059.8771169214663,1125.9296912451043,1.3433468641465554,0.03363021696996377,stop,0.01252984172792957
SPX,long,2004-07-06,2004-07-07,2004-07-16,7,1116.21,1095.1154896827215,1103.3108302358517,-0.7167120908230058,-0.013531133933020452,stop,0.009449167413514736
